Gene identifier, dN/dS (YN00), M1/M2 test (Codeml), M7/M8 test (Codeml) ,Codeml under diversifying selection,YN00 under diversifying selection
FVEG_03544,0.149604762,1,0.946996388,FALSE,FALSE
FVEG_03545,0.289335556,1,0.017894247,FALSE,FALSE
FVEG_03546,0.274491667,1,0.615381425,FALSE,FALSE
FVEG_03547,0.127966667,1,1,FALSE,FALSE
FVEG_03548,0.468080556,1,1,FALSE,FALSE
FVEG_03549,0.430261905,0.92256541,0.018000999,FALSE,FALSE
FVEG_03550,0.367152778,1,1,FALSE,FALSE
FVEG_03551,0.507483333,1,0.007068026,FALSE,FALSE
FVEG_03552,0.4293,Not calculated,Not calculated,FALSE,FALSE
FVEG_03556,0.557433333,0.136129043,0.115175411,FALSE,FALSE
FVEG_03557,0.066555556,1,1,FALSE,FALSE
FVEG_03558,0.071713889,1,0.577856333,FALSE,FALSE
FVEG_03559,0.046269444,1,1,FALSE,FALSE
FVEG_03561,0.246864286,1,0.001526113,FALSE,FALSE
FVEG_03562,0.444266667,0.032241205,0.007809713,TRUE,FALSE
FVEG_03563,0.105992857,1,1,FALSE,FALSE
FVEG_03564,0.030752778,1,1,FALSE,FALSE
FVEG_03565,0.143958333,1,1,FALSE,FALSE
FVEG_03566,0.197597222,1,0.926355693,FALSE,FALSE
FVEG_03567,0.062021429,1,0.992249194,FALSE,FALSE
FVEG_03570,0.027408333,1,0.064223699,FALSE,FALSE
FVEG_03571,0.125578571,1,1,FALSE,FALSE
FVEG_03572,0.061775,1,0.248897031,FALSE,FALSE
FVEG_03573,0.041041667,1,1,FALSE,FALSE
FVEG_03574,0.049255556,1,1,FALSE,FALSE
FVEG_03575,0.408721429,1,0.305117601,FALSE,FALSE
FVEG_03576,0.918,0.151002483,0.102531522,FALSE,FALSE
FVEG_03577,0.054333333,1,0.3056777,FALSE,FALSE
FVEG_03578,0.043119444,1,1,FALSE,FALSE
FVEG_03579,0.196641667,1,0.960706815,FALSE,FALSE
FVEG_03580,0.103580556,1,0.470162923,FALSE,FALSE
FVEG_03581,0.052380556,1,0.093261771,FALSE,FALSE
FVEG_03582,0.031736111,1,1,FALSE,FALSE
FVEG_03583,0.144238095,1,1,FALSE,FALSE
FVEG_03584,0.121046429,1,0.161512458,FALSE,FALSE
FVEG_03585,0.172922222,1,0.978962443,FALSE,FALSE
FVEG_03586,0.030744444,1,0.003786747,FALSE,FALSE
FVEG_03587,0.0325,1,1,FALSE,FALSE
FVEG_03588,0.31462381,1,0.913148282,FALSE,FALSE
FVEG_03589,0.2006,Not calculated,Not calculated,FALSE,FALSE
FVEG_03590,0.19816,1,0.734183707,FALSE,FALSE
FVEG_03591,0.2433,Not calculated,Not calculated,FALSE,FALSE
FVEG_03593,0.229016667,1,1,FALSE,FALSE
FVEG_03594,0.23935,0.716727906,0.039845173,FALSE,FALSE
FVEG_03595,0.137541667,1,0.661126553,FALSE,FALSE
FVEG_03596,0.284383333,0.731253569,0.496433372,FALSE,FALSE
FVEG_03599,0.380716667,0.24371275,0.030550721,FALSE,FALSE
FVEG_03600,0.249357143,1,1,FALSE,FALSE
FVEG_03602,0.085025,1,1,FALSE,FALSE
FVEG_03603,0.1659,1,1,FALSE,FALSE
FVEG_03604,0.071405556,1,1,FALSE,FALSE
FVEG_03605,0.203794444,1,0.9200024,FALSE,FALSE
FVEG_03606,0.060347222,1,1,FALSE,FALSE
FVEG_03607,0.055713889,0.969024872,0.08902723,FALSE,FALSE
FVEG_03608,0.095855556,1,1,FALSE,FALSE
FVEG_03609,0.096105556,1,1,FALSE,FALSE
FVEG_03610,0.1254,1,0.973460529,FALSE,FALSE
FVEG_03611,0.069483333,1,1,FALSE,FALSE
FVEG_03612,0.105261111,1,1,FALSE,FALSE
FVEG_03613,0.269733333,1,0.32175207,FALSE,FALSE
FVEG_03617,0.499966667,0.592181561,0.489907834,FALSE,FALSE
FVEG_03618,0.187404444,1,1,FALSE,FALSE
FVEG_03619,0.078080952,1,0.752969919,FALSE,FALSE
FVEG_03620,0.099266667,1,1,FALSE,FALSE
FVEG_03623,0.2377,1,1,FALSE,FALSE
FVEG_03624,0.753521429,0.963174191,0.629752118,FALSE,FALSE
FVEG_03625,0.594553571,6.73E-07,1.83E-11,TRUE,FALSE
FVEG_03628,0.042839286,1,0.017674612,FALSE,FALSE
FVEG_03629,0.085380952,1,0.121470967,FALSE,FALSE
FVEG_03630,0.20404,1,1,FALSE,FALSE
FVEG_03631,0.14339,1,0.444756205,FALSE,FALSE
FVEG_03632,0.04483,1,1,FALSE,FALSE
FVEG_03634,0.486953571,1,0.101030179,FALSE,FALSE
FVEG_03635,0.059536111,1,1,FALSE,FALSE
FVEG_03636,0.063036111,1,1,FALSE,FALSE
FVEG_03637,0.032191667,1,0.547365232,FALSE,FALSE
FVEG_03638,0.128297222,1,1,FALSE,FALSE
FVEG_03639,0.127135714,1,0.278416802,FALSE,FALSE
FVEG_03640,0.044719444,1,1,FALSE,FALSE
FVEG_03641,0.036369444,1,1,FALSE,FALSE
FVEG_03642,0.035753571,1,0.420244329,FALSE,FALSE
FVEG_03643,0.041683333,1,1,FALSE,FALSE
FVEG_03644,0.028694444,1,0.045567524,FALSE,FALSE
FVEG_03645,0.059627778,1,1,FALSE,FALSE
FVEG_03646,0.038666667,1,1,FALSE,FALSE
FVEG_03647,0.231753333,1,0.88434944,FALSE,FALSE
FVEG_03648,0.02737619,1,1,FALSE,FALSE
FVEG_03649,0.0477,1,1,FALSE,FALSE
FVEG_03652,0.30182,1,0.081970324,FALSE,FALSE
FVEG_03654,0.109326667,1,1,FALSE,FALSE
FVEG_03655,0.086357778,1,1,FALSE,FALSE
FVEG_03656,0.29921,1,1,FALSE,FALSE
FVEG_03657,0.067225,1,0.3724986,FALSE,FALSE
FVEG_03658,0.04241,1,1,FALSE,FALSE
FVEG_03659,0.35002,1,0.267526674,FALSE,FALSE
FVEG_03660,0.092133333,1,0.779519948,FALSE,FALSE
FVEG_03661,0.048183333,1,1,FALSE,FALSE
FVEG_03662,0.255983333,0.851656502,0.515761928,FALSE,FALSE
FVEG_03663,0.319066667,1,1,FALSE,FALSE
FVEG_03664,0.123414286,1,0.997086253,FALSE,FALSE
FVEG_03666,0.224444444,1,0.724073046,FALSE,FALSE
FVEG_03667,0.059732143,1,1,FALSE,FALSE
FVEG_03668,0.064052778,1,1,FALSE,FALSE
FVEG_03669,0.299322222,0.041103623,0.003167065,TRUE,FALSE
FVEG_03671,0.059241667,1,1,FALSE,FALSE
FVEG_03672,0.187916667,1,0.911147942,FALSE,FALSE
FVEG_03673,0.239928788,1,1,FALSE,FALSE
FVEG_03675,0.078610714,1,1,FALSE,FALSE
FVEG_03676,0.067888889,1,1,FALSE,FALSE
FVEG_03677,0.135338889,0.504510312,0.058895535,FALSE,FALSE
FVEG_03678,0.029952778,1,0.996242079,FALSE,FALSE
FVEG_03679,0.123032143,1,1,FALSE,FALSE
FVEG_03680,0.195475,1,0.840826451,FALSE,FALSE
FVEG_03681,0.244066667,1,1,FALSE,FALSE
FVEG_03682,0.2407,Not calculated,Not calculated,FALSE,FALSE
FVEG_03683,0.1556,Not calculated,Not calculated,FALSE,FALSE
FVEG_03684,0.1743,Not calculated,Not calculated,FALSE,FALSE
FVEG_03685,0.0918,Not calculated,Not calculated,FALSE,FALSE
FVEG_03686,0.4628,Not calculated,Not calculated,FALSE,FALSE
FVEG_03687,0.3339,Not calculated,Not calculated,FALSE,FALSE
FVEG_03688,0.517904762,1,0.906779471,FALSE,FALSE
FVEG_03689,0.0377,Not calculated,Not calculated,FALSE,FALSE
FVEG_03690,0.2338,Not calculated,Not calculated,FALSE,FALSE
FVEG_03693,0.181775,1,0.922833916,FALSE,FALSE
FVEG_03694,0.09265,1,1,FALSE,FALSE
FVEG_03695,0.065839286,1,0.500673544,FALSE,FALSE
FVEG_03696,0.122647222,1,0.766613896,FALSE,FALSE
FVEG_03697,0.084658333,1,0.867216172,FALSE,FALSE
FVEG_03698,0.119653333,1,0.309149902,FALSE,FALSE
FVEG_03699,0.302909524,1,1,FALSE,FALSE
FVEG_03700,0.164119444,1,1,FALSE,FALSE
FVEG_03701,0.096917857,1,0.681866765,FALSE,FALSE
FVEG_03702,0.622416667,0.001984358,0.00155642,TRUE,FALSE
FVEG_03703,0.307639286,1,0.000242611,FALSE,FALSE
FVEG_03704,0.037886111,1,0.839082706,FALSE,FALSE
FVEG_03705,0.062216667,1,1,FALSE,FALSE
FVEG_03706,0.2294,1,1,FALSE,FALSE
FVEG_03707,0.668666667,0.005458867,0.002459215,TRUE,FALSE
FVEG_03708,0.140483333,0.774704975,0.70934661,FALSE,FALSE
FVEG_03709,0.097572222,1,0.318800425,FALSE,FALSE
FVEG_03710,0.108452778,1,1,FALSE,FALSE
FVEG_03711,0.047463889,1,0.03070487,FALSE,FALSE
FVEG_03712,0.047791667,1,0.002517296,FALSE,FALSE
FVEG_03715,0.671383333,0.00407903,0.003732399,TRUE,FALSE
FVEG_03716,0.373383333,0.759479461,0.401387494,FALSE,FALSE
FVEG_03717,0.063469444,1,0.977396378,FALSE,FALSE
FVEG_03718,0.072742857,1,1,FALSE,FALSE
FVEG_03719,0.081657143,1,0.971892575,FALSE,FALSE
FVEG_03720,0.034691667,1,1,FALSE,FALSE
FVEG_03721,0.089702778,0.814816781,0.030163099,FALSE,FALSE
FVEG_03722,0.187305556,1,1,FALSE,FALSE
FVEG_03723,0.067055556,1,1,FALSE,FALSE
FVEG_03724,0.123336111,1,1,FALSE,FALSE
FVEG_03725,0.389916667,0.059140696,0.03464548,FALSE,FALSE
FVEG_03726,0.606466667,0.018650375,0.020987883,TRUE,FALSE
FVEG_03727,0.122044444,1,0.951638541,FALSE,FALSE
FVEG_03728,0.30484,1,0.998265506,FALSE,FALSE
FVEG_03730,0.091475,1,1,FALSE,FALSE
FVEG_03731,0.28342,1,0.016390375,FALSE,FALSE
FVEG_03732,0.28342,1,0.016390375,FALSE,FALSE
FVEG_03733,0.1355,1,0.772551195,FALSE,FALSE
FVEG_03734,0.3014,1,1,FALSE,FALSE
FVEG_03735,0.024341667,1,1,FALSE,FALSE
FVEG_03736,0.4334,1,0.050578434,FALSE,FALSE
FVEG_03737,0.165921429,1,0.937808039,FALSE,FALSE
FVEG_03738,0.048925,1,1,FALSE,FALSE
FVEG_03740,0.041777778,1,1,FALSE,FALSE
FVEG_03741,0.093692857,1,0.996470244,FALSE,FALSE
FVEG_03742,0.24477,1,1,FALSE,FALSE
FVEG_03743,0.217933333,1,1,FALSE,FALSE
FVEG_03744,0.043425,1,0.289500574,FALSE,FALSE
FVEG_03745,0.115594444,1,0.140672188,FALSE,FALSE
FVEG_03746,0.12592,1,1,FALSE,FALSE
FVEG_03747,0.08138,1,1,FALSE,FALSE
FVEG_03748,0.106975,1,1,FALSE,FALSE
FVEG_03750,0.159553333,1,1,FALSE,FALSE
FVEG_03751,0.12252,1,0.436780718,FALSE,FALSE
FVEG_03752,0.265914286,1,1,FALSE,FALSE
FVEG_03753,0.135441667,1,1,FALSE,FALSE
FVEG_03754,0.035672222,1,1,FALSE,FALSE
FVEG_03755,0.279346667,1,0.011664421,FALSE,FALSE
FVEG_03757,0.041321429,1,1,FALSE,FALSE
FVEG_03758,0.058183333,1,1,FALSE,FALSE
FVEG_03759,0.122785714,1,0.996180314,FALSE,FALSE
FVEG_03760,0.040078571,1,0.472067639,FALSE,FALSE
FVEG_03761,0.261116667,0.000613301,0.00047464,TRUE,FALSE
FVEG_03762,0.208166667,1,0.585108488,FALSE,FALSE
FVEG_03763,0.114788889,1,0.337030449,FALSE,FALSE
FVEG_03764,0.06444,0.995802833,0.095243263,FALSE,FALSE
FVEG_03767,0.098141667,1,0.19694988,FALSE,FALSE
FVEG_03768,0.035241667,1,1,FALSE,FALSE
FVEG_03769,0.026566667,1,1,FALSE,FALSE
FVEG_03772,0.3172,1,0.469156912,FALSE,FALSE
FVEG_03774,0.050313889,1,0.90674048,FALSE,FALSE
FVEG_03775,0.056025,1,0.20658734,FALSE,FALSE
FVEG_03776,0.118247222,1,1,FALSE,FALSE
FVEG_03777,0.048052778,1,0.984493484,FALSE,FALSE
FVEG_03778,0.070097222,0.555742067,0.002814902,FALSE,FALSE
FVEG_03779,0.077005556,0.999999,0.924698075,FALSE,FALSE
FVEG_03780,0.106892857,1,0.240913098,FALSE,FALSE
FVEG_03781,0.114826667,1,1,FALSE,FALSE
FVEG_03782,0.071761111,1,1,FALSE,FALSE
FVEG_03783,0.037841667,1,1,FALSE,FALSE
FVEG_03784,0.086238889,1,1,FALSE,FALSE
FVEG_03785,0.028002778,1,1,FALSE,FALSE
FVEG_03786,0.132661111,1,1,FALSE,FALSE
FVEG_03787,0.056369444,1,0.025930199,FALSE,FALSE
FVEG_03788,0.0938,1,0.968472685,FALSE,FALSE
FVEG_03789,0.053608333,1,0.992560809,FALSE,FALSE
FVEG_03790,0.063794444,1,1,FALSE,FALSE
FVEG_03791,0.017880556,1,1,FALSE,FALSE
FVEG_03792,0.028069444,1,0.054137185,FALSE,FALSE
FVEG_03793,0.026789286,1,0.961592995,FALSE,FALSE
FVEG_03794,0.193935714,1,1,FALSE,FALSE
FVEG_03795,0.09965,1,1,FALSE,FALSE
FVEG_03796,0.112566667,0.625217931,0.149601827,FALSE,FALSE
FVEG_03797,0.073327778,1,0.92000148,FALSE,FALSE
FVEG_03798,0.103408333,1,0.653490685,FALSE,FALSE
FVEG_03799,0.099744444,1,1,FALSE,FALSE
FVEG_03800,0.018563889,1,1,FALSE,FALSE
FVEG_03801,0.014583333,1,1,FALSE,FALSE
FVEG_03802,0.095628571,1,0.611283154,FALSE,FALSE
FVEG_03803,0.066433333,1,0.777475614,FALSE,FALSE
FVEG_03804,0.243660714,1,0.977587966,FALSE,FALSE
FVEG_03805,0.038121429,1,1,FALSE,FALSE
FVEG_03806,0.059355556,1,0.492337412,FALSE,FALSE
FVEG_03807,0.070407143,1,0.227012318,FALSE,FALSE
FVEG_03808,0.018825,1,1,FALSE,FALSE
FVEG_03809,0.034236111,1,0.99786129,FALSE,FALSE
FVEG_03811,0.053736111,1,0.062689269,FALSE,FALSE
FVEG_03812,0.131539286,1,1,FALSE,FALSE
FVEG_03813,0.051741667,1,1,FALSE,FALSE
FVEG_03814,0.069975,0.80980079,0.169982974,FALSE,FALSE
FVEG_03815,0.116722222,1,0.155186913,FALSE,FALSE
FVEG_03816,0.151463889,1,0.488794071,FALSE,FALSE
FVEG_03817,0.246625,1,0.172745822,FALSE,FALSE
FVEG_03818,0.056647222,1,0.095923719,FALSE,FALSE
FVEG_03819,0.176014286,1,0.120433807,FALSE,FALSE
FVEG_03820,0.107147222,1,0.475883596,FALSE,FALSE
FVEG_03821,0.081458333,1,0.134252087,FALSE,FALSE
FVEG_03822,0.152957143,0.000856028,1.52E-06,TRUE,FALSE
FVEG_03823,0.074789286,1,1,FALSE,FALSE
FVEG_03824,0.021663889,1,0.328809409,FALSE,FALSE
FVEG_03825,0.039621429,1,1,FALSE,FALSE
FVEG_03826,0.051402778,1,0.04621943,FALSE,FALSE
FVEG_03827,0.048497222,1,1,FALSE,FALSE
FVEG_03828,0.050214286,1,1,FALSE,FALSE
FVEG_03829,0.033116667,1,0.28157991,FALSE,FALSE
FVEG_03830,0.098886111,1,0.497204932,FALSE,FALSE
FVEG_03831,0.117044444,0.970143772,1,FALSE,FALSE
FVEG_03832,0.133213889,1,1,FALSE,FALSE
FVEG_03833,0.011230556,1,0.021236858,FALSE,FALSE
FVEG_03834,0.037053333,1,1,FALSE,FALSE
FVEG_03837,0.12565,1,1,FALSE,FALSE
FVEG_03838,0.279438889,1,0.55610731,FALSE,FALSE
FVEG_03839,0.016575,1,1,FALSE,FALSE
FVEG_03840,0.183347222,1,0.986688394,FALSE,FALSE
FVEG_03841,0.138280556,0.542841445,0.00904058,FALSE,FALSE
FVEG_03842,0.153913333,0.784844241,0.101840237,FALSE,FALSE
FVEG_03843,0.07235,1,1,FALSE,FALSE
FVEG_03844,0.0444,1,1,FALSE,FALSE
FVEG_03845,0.034027778,1,0.450740722,FALSE,FALSE
FVEG_03846,0.150175,0.370431032,0.025327918,FALSE,FALSE
FVEG_03847,0.046825,1,1,FALSE,FALSE
FVEG_03848,0.026722222,1,0.69055062,FALSE,FALSE
FVEG_03849,0.072369444,1,1,FALSE,FALSE
FVEG_03850,0.045977778,1,0.091038025,FALSE,FALSE
FVEG_03851,0.081144444,0.958785404,0.179456758,FALSE,FALSE
FVEG_03852,0.016022222,1,1,FALSE,FALSE
FVEG_03854,0.169505556,1,0.625689523,FALSE,FALSE
FVEG_03855,0.045477778,1,0.086125564,FALSE,FALSE
FVEG_03856,0.115886111,1,1,FALSE,FALSE
FVEG_03857,0.198461111,0.077177756,0.000610146,FALSE,FALSE
FVEG_03858,0.170419444,1,0.437116731,FALSE,FALSE
FVEG_03859,0.038702778,1,0.166052214,FALSE,FALSE
FVEG_03860,0.117747222,1,0.770100695,FALSE,FALSE
FVEG_03861,0.155830556,1,1,FALSE,FALSE
FVEG_03862,0.043242857,1,0.902577247,FALSE,FALSE
FVEG_03863,0.019005556,1,1,FALSE,FALSE
FVEG_03864,0.079244444,1,0.896975258,FALSE,FALSE
FVEG_03865,0.117705556,1,1,FALSE,FALSE
FVEG_03868,0.044105556,1,0.01326064,FALSE,FALSE
FVEG_03869,0.034925,1,0.461563334,FALSE,FALSE
FVEG_03870,0.014822222,1,0.150708616,FALSE,FALSE
FVEG_03871,0.071991667,1,0.961281489,FALSE,FALSE
FVEG_03872,0.121957143,1,0.14086814,FALSE,FALSE
FVEG_03873,0.049821429,1,0.600437334,FALSE,FALSE
FVEG_03876,0.088202778,1,1,FALSE,FALSE
FVEG_03877,0.216622222,1,0.18492351,FALSE,FALSE
FVEG_03878,0.358514286,0.998332392,0.967477607,FALSE,FALSE
FVEG_03879,0.081944444,1,1,FALSE,FALSE
FVEG_03880,0.451392857,1,0.196110108,FALSE,FALSE
FVEG_03881,0.127103571,1,1,FALSE,FALSE
FVEG_03883,0.050696429,1,0.999588085,FALSE,FALSE
FVEG_03884,0.064191667,1,1,FALSE,FALSE
FVEG_03885,0.0668,1,1,FALSE,FALSE
FVEG_03886,0.145080556,1,1,FALSE,FALSE
FVEG_03887,0.08155,1,0.361648331,FALSE,FALSE
FVEG_03888,0.030661905,0.999819016,1,FALSE,FALSE
FVEG_03889,0.065455556,1,0.155108718,FALSE,FALSE
FVEG_03890,0.1261,1,0.239556496,FALSE,FALSE
FVEG_03891,0.020427778,1,0.430723468,FALSE,FALSE
FVEG_03892,0.090408333,1,0.268705579,FALSE,FALSE
FVEG_03893,0.109905556,1,0.972930138,FALSE,FALSE
FVEG_03894,0.065386111,1,1,FALSE,FALSE
FVEG_03895,0.48695,1,0.402512148,FALSE,FALSE
FVEG_03897,0.037669444,1,1,FALSE,FALSE
FVEG_03898,0.25946,1,0.63478368,FALSE,FALSE
FVEG_03900,0.141685714,1,1,FALSE,FALSE
FVEG_03901,0.121339286,1,1,FALSE,FALSE
FVEG_03902,0.069146429,1,1,FALSE,FALSE
FVEG_03903,0.980716667,0.000210831,0.000184519,TRUE,FALSE
FVEG_03904,0.19725,0.501240126,0.445426067,FALSE,FALSE
FVEG_03905,0.060793333,1,1,FALSE,FALSE
FVEG_03906,0.056693333,1,1,FALSE,FALSE
FVEG_03908,0.090011111,1,1,FALSE,FALSE
FVEG_03909,0.100219048,1,0.13903369,FALSE,FALSE
FVEG_03910,0.065095238,1,1,FALSE,FALSE
FVEG_03911,0.0761,1,1,FALSE,FALSE
FVEG_03912,0.4056,Not calculated,Not calculated,FALSE,FALSE
FVEG_03913,0.4802,Not calculated,Not calculated,FALSE,FALSE
FVEG_03915,0.037511111,1,1,FALSE,FALSE
FVEG_03916,0.039117857,1,0.963553756,FALSE,FALSE
FVEG_03917,0.142444444,1,1,FALSE,FALSE
FVEG_03919,0.0613,1,1,FALSE,FALSE
FVEG_03920,0.055028571,1,0.549761352,FALSE,FALSE
FVEG_03921,0.387927778,1,0.856671284,FALSE,FALSE
FVEG_03922,0.039230556,1,0.227890051,FALSE,FALSE
FVEG_03923,0.44,Not calculated,Not calculated,FALSE,FALSE
FVEG_03924,0.098675,1,1,FALSE,FALSE
FVEG_03925,0.184796429,1,0.139008527,FALSE,FALSE
FVEG_03926,0.154744444,1,1,FALSE,FALSE
FVEG_03927,0.016986667,1,1,FALSE,FALSE
FVEG_03929,0.045538889,1,1,FALSE,FALSE
FVEG_03930,0.074455556,1,0.409141589,FALSE,FALSE
FVEG_03931,0.083177778,1,1,FALSE,FALSE
FVEG_03932,0.053691667,1,1,FALSE,FALSE
FVEG_03933,0.059933333,1,0.743675868,FALSE,FALSE
FVEG_03934,0.059838889,1,1,FALSE,FALSE
FVEG_03935,0.251817857,1,0.50796334,FALSE,FALSE
FVEG_03936,0.009822222,0.168134504,0.006440861,FALSE,FALSE
FVEG_03937,0.025175,1,1,FALSE,FALSE
FVEG_03938,0.037289286,1,1,FALSE,FALSE
FVEG_03939,0.057738889,1,1,FALSE,FALSE
FVEG_03942,0.160739286,1,1,FALSE,FALSE
FVEG_03943,0.12004,1,0.275050655,FALSE,FALSE
FVEG_03944,0.194726667,1,0.796401359,FALSE,FALSE
FVEG_03945,0.084425,1,1,FALSE,FALSE
FVEG_03946,0.036927778,1,1,FALSE,FALSE
FVEG_03948,0.102106061,1,0.307694768,FALSE,FALSE
FVEG_03950,0.196961818,1,1,FALSE,FALSE
FVEG_03951,0.004402778,1,1,FALSE,FALSE
FVEG_03952,0.032113889,1,0.677738336,FALSE,FALSE
FVEG_03953,0.342166667,1,0.827189061,FALSE,FALSE
FVEG_03954,0.053827778,1,0.346457543,FALSE,FALSE
FVEG_03955,0.140567857,1,1,FALSE,FALSE
FVEG_03956,0.068719444,1,1,FALSE,FALSE
FVEG_03957,0.108919048,1,0.684308117,FALSE,FALSE
FVEG_03958,0.087694444,1,0.865565698,FALSE,FALSE
FVEG_03959,0.038022222,1,1,FALSE,FALSE
FVEG_03960,0.084577778,1,1,FALSE,FALSE
FVEG_03961,0.071058333,1,0.347044939,FALSE,FALSE
FVEG_03962,0.175560714,0.422130403,0.004955744,FALSE,FALSE
FVEG_03963,0.122957143,1,0.560590829,FALSE,FALSE
FVEG_03964,0.027106667,1,1,FALSE,FALSE
FVEG_03965,0.038464286,1,0.348386773,FALSE,FALSE
FVEG_03966,0.117882143,1,0.964926834,FALSE,FALSE
FVEG_03967,0.637933333,1.56E-08,1.24E-08,TRUE,FALSE
FVEG_03968,0.076502778,1,0.291138261,FALSE,FALSE
FVEG_03969,0.078858333,1,1,FALSE,FALSE
FVEG_03970,0.076836111,1,1,FALSE,FALSE
FVEG_03971,0.08971,1,1,FALSE,FALSE
FVEG_03974,0.066983333,1,0.988943577,FALSE,FALSE
FVEG_03975,0.061336111,1,0.510602948,FALSE,FALSE
FVEG_03976,0.058630556,1,0.982009791,FALSE,FALSE
FVEG_03977,0.130235714,1,0.86354955,FALSE,FALSE
FVEG_03978,0.069396429,1,0.332161826,FALSE,FALSE
FVEG_03979,0.035835714,1,1,FALSE,FALSE
FVEG_03980,0.103094444,1,1,FALSE,FALSE
FVEG_03981,0.075141667,1,1,FALSE,FALSE
FVEG_03982,0.030786111,1,0.850365519,FALSE,FALSE
FVEG_03983,0.033211111,1,1,FALSE,FALSE
FVEG_03984,0.030238889,1,1,FALSE,FALSE
FVEG_03985,0.129741667,1,1,FALSE,FALSE
FVEG_03986,0.032027778,1,1,FALSE,FALSE
FVEG_03987,0.136038889,1,0.891662127,FALSE,FALSE
FVEG_03988,0.056327778,0.999312237,1,FALSE,FALSE
FVEG_03990,0.182147619,1,0.007594454,FALSE,FALSE
FVEG_03991,0.044886111,1,0.081897075,FALSE,FALSE
FVEG_03993,0.4411,1,0.663719273,FALSE,FALSE
FVEG_03994,0.108147222,1,0.43457054,FALSE,FALSE
FVEG_03995,0.262011111,1,0.869978309,FALSE,FALSE
FVEG_03996,0.038272222,1,1,FALSE,FALSE
FVEG_03997,0.108405556,1,1,FALSE,FALSE
FVEG_03998,0.079110714,1,0.357106222,FALSE,FALSE
FVEG_03999,0.079577778,1,1,FALSE,FALSE
FVEG_04000,0.076722222,1,0.500351214,FALSE,FALSE
FVEG_04001,0.058180556,1,0.180076593,FALSE,FALSE
FVEG_04003,0.084080952,1,0.025105132,FALSE,FALSE
FVEG_04004,0.038328571,1,1,FALSE,FALSE
FVEG_04005,0.024757143,1,0.023565394,FALSE,FALSE
FVEG_04006,0.062317857,1,1,FALSE,FALSE
FVEG_04007,0.033105556,1,1,FALSE,FALSE
FVEG_04008,0.09212,1,1,FALSE,FALSE
FVEG_04012,0.274994444,0.785298012,0.012401287,FALSE,FALSE
FVEG_04013,0.107997222,1,1,FALSE,FALSE
FVEG_04014,0.101607143,1,0.257483664,FALSE,FALSE
FVEG_04015,0.014183333,1,1,FALSE,FALSE
FVEG_04016,0.040672222,1,0.442077532,FALSE,FALSE
FVEG_04017,0.090238889,1,1,FALSE,FALSE
FVEG_04018,0.247422222,1,0.858825947,FALSE,FALSE
FVEG_04019,0.020541667,1,1,FALSE,FALSE
FVEG_04020,0.472775,1,0.321488663,FALSE,FALSE
FVEG_04021,0.058511111,1,0.156758167,FALSE,FALSE
FVEG_04022,0.054305556,1,1,FALSE,FALSE
FVEG_04023,0.019569444,1,1,FALSE,FALSE
FVEG_04024,0.125432143,1,1,FALSE,FALSE
FVEG_04025,0.101125,1,1,FALSE,FALSE
FVEG_04027,0.208605556,1,0.272869669,FALSE,FALSE
FVEG_04028,0.044335714,1,0.999884007,FALSE,FALSE
FVEG_04029,0.073302778,1,1,FALSE,FALSE
FVEG_04030,0.021086111,1,1,FALSE,FALSE
FVEG_04031,0.058917857,1,1,FALSE,FALSE
FVEG_04032,0.047942857,1,0.504644025,FALSE,FALSE
FVEG_04035,0.067363889,1,1,FALSE,FALSE
FVEG_04037,0.137891667,1,0.745218362,FALSE,FALSE
FVEG_04038,0.048086111,1,1,FALSE,FALSE
FVEG_04039,0.040275,0.999577089,1,FALSE,FALSE
FVEG_04040,0.077741667,1,0.997027427,FALSE,FALSE
FVEG_04041,0.070078571,1,0.623037232,FALSE,FALSE
FVEG_04042,0.062805556,1,1,FALSE,FALSE
FVEG_04043,0.081007143,1,0.283439098,FALSE,FALSE
FVEG_04044,0.050669444,1,1,FALSE,FALSE
FVEG_04045,0.055527778,1,0.278613434,FALSE,FALSE
FVEG_04046,0.573011111,1,0.182995631,FALSE,FALSE
FVEG_04047,0.062705556,1,1,FALSE,FALSE
FVEG_04048,0.016116667,1,1,FALSE,FALSE
FVEG_04049,0.107772222,1,0.935637653,FALSE,FALSE
FVEG_04050,0.041333333,1,1,FALSE,FALSE
FVEG_04051,0.433342857,1,0.943358405,FALSE,FALSE
FVEG_04052,0.202716667,1,0.989479729,FALSE,FALSE
FVEG_04053,0.030633333,1,0.917097947,FALSE,FALSE
FVEG_04054,0.106344444,1,0.926852353,FALSE,FALSE
FVEG_04055,0.054819444,1,1,FALSE,FALSE
FVEG_04056,0.134630556,1,1,FALSE,FALSE
FVEG_04057,0.1238,1,0.454961263,FALSE,FALSE
FVEG_04059,0.1092,1,0.040529304,FALSE,FALSE
FVEG_04060,0.059772222,1,1,FALSE,FALSE
FVEG_04061,0.069063889,1,1,FALSE,FALSE
FVEG_04062,0.044711111,1,0.735917691,FALSE,FALSE
FVEG_04063,0.055697222,1,1,FALSE,FALSE
FVEG_04064,0.068875,1,0.020749378,FALSE,FALSE
FVEG_04067,0.089525,1,1,FALSE,FALSE
FVEG_04068,0.160611111,1,0.618924491,FALSE,FALSE
FVEG_04069,0.087788889,1,1,FALSE,FALSE
FVEG_04070,0.232671429,1,0.999923003,FALSE,FALSE
